business_id,business_name,category_primary,postcode,expected_dataset,license_status,license_number,license_expiry,matched_name,match_score,notes
thesatloewscoralgables,The Spa at Loews Coral Gables,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
thespotbarbershopmerrickrk,The Spot Barbershop - Merrick Park,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
thespotbarbershopponce,The Spot Barbershop - Ponce,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
the_u_statue,The U Statue,hospitality,33146,,not_required,,,,,
the_ups_store,The UPS Store,retail,33155,,not_required,,,,,
the_village_at_coral_gables,The Village at Coral Gables,arts_culture,33134,,not_required,,,,,
thewellgroomedgentlemanbarbershop,The Well Groomed Gentleman - Barbershop,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
the_womens_fund_miami_dade,The Women's Fund Miami Dade,financial_services,33133,,not_required,,,,,
thesis_hotel_miami,THesis Hotel Miami,hospitality,33146,,not_required,,,,,
thesishotelmiamicoralgables,Thesis Hotel Miami Coral Gables,hospitality,33146,,not_required,,,,,
thesis_hotel_miami_coral_gables_curio_collection_by_hilton,"THesis Hotel Miami Coral Gables, Curio Collection by Hilton",hospitality,33146,,not_required,,,,,
thomaskeanefinancial,Thomas Keane Financial,financial_services,33134,,not_required,,,,,
thorn,Thorn,food_beverage,33143,food_service,verified_active,SEA2337596,10/01/2026,THORN,100,
thr33fold,THR33FOLD,marketing,33134,,not_required,,,,,
threefoldcafe,Threefold Cafe,food_beverage,33134,food_service,verified_active,SEA2334342,10/01/2026,THREEFOLD CAFE,100,
thriveyogamiami,Thrive Yoga Miami,wellness,33143,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
tiffanyco,Tiffany & Co.,retail,33146,,not_required,,,,,
tinainthegables,Tina in the Gables,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
tintaycafecoralgables,Tinta Y Cafe - Coral Gables,food_beverage,33134,food_service,verified_active,SEA2335159,10/01/2026,TINTA Y CAFE,100,
tireskingofmiami2,Tires King of Miami 2,auto_dealer,33133,,not_required,,,,,
tiresplus,Tires Plus,auto_dealer,33146,,not_required,,,,,
titanicbreweryrestaurant,Titanic Brewery & Restaurant,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
titanic_restaurant_and_brewery,Titanic Restaurant and Brewery,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
togetherforkidsusa,Together for kids USA,nonprofit,33134,,not_required,,,,,
tom_thumb,Tom Thumb,auto_dealer,33143,,not_required,,,,,
tomaheads,Toma Head Spa,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
tornapradofineartcollect,Torna Prado Fine Art Collect,arts_culture,33134,,not_required,,,,,
torreconstructiondevelopment,Torre Construction & Development,construction,33134,construction,verified_active,CGC1519185,08/31/2026,"TORRE CONSTRUCTION & DEVELOPMENT, LLC",100,
total_wine,Total Wine,retail,33133,,not_required,,,,,
trader_joes,Trader Joe's,retail,33133,,not_required,,,,,
trafficlawfirm,Traffic Law Firm,legal,33134,,not_required,,,,,
trail_animal_hospital,Trail Animal Hospital,healthcare,33144,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
trailtotheworlddaycarenursery,Trail to the World Day Care Nursery,education,33146,,not_required,,,,,
trax,Trax,technology,33134,,not_required,,,,,
tremble,TREMBLE,wellness,33146,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
trias_flowers__gifts,Trias Flowers & Gifts,retail,33155,,not_required,,,,,
trinity_construction_group,Trinity Construction Group,construction,33146,construction,verified_active,CGC1528726,08/31/2028,"TRINITY CONSTRUCTION GROUP, LLC",100,
triumphsteps,Triumph Steps ®,consulting,33133,,not_required,,,,,
tropical_audubon_society,Tropical Audubon Society,hospitality,33143,,not_required,,,,,
tropicalusedcars,Tropical Used Cars,auto_dealer,33134,,not_required,,,,,
trufusioncoralgables,TruFusion Coral Gables,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
truist,Truist,banking,33144,,not_required,,,,,
trustedelectricalsolutions,Trusted Electrical Solutions,construction,33176,construction,unlicensed,,,,,no active DBPR Construction Industry license found in area
tullio,Tullio,food_beverage,33134,food_service,verified_active,SEA2334650,10/01/2026,TULLIO RISTORANTE ITALIANO,100,
tylin,TYLin,professional_services,33134,,not_required,,,,,
uautolease,U Auto Lease,auto_dealer,33134,,not_required,,,,,
uhaul,U-Haul,retail,33143,,not_required,,,,,
us_century_bank,U.S. Century Bank,banking,33143,,not_required,,,,,
ubsfinancialservices,UBS Financial Services Inc.,financial_services,33134,,not_required,,,,,
ues,UES,professional_services,33134,,not_required,,,,,
ugas,UGas,auto_dealer,33133,,not_required,,,,,
uhealth,UHealth,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
uhealthdermatologycoralgables,UHealth Dermatology Coral Gables,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
unitedarchitects,United Architects,professional_services,33146,,not_required,,,,,
united_banking_community,United Banking Community,banking,33143,,not_required,,,,,
united_community_bank,United Community Bank,banking,33143,,not_required,,,,,
unity,Unity,hospitality,33143,,not_required,,,,,
unity_center_of_practical_christianity,Unity Center of Practical Christianity,nonprofit,33143,,not_required,,,,,
universalseatcovers,Universal Seat Covers,auto_dealer,33155,,not_required,,,,,
university_baptist_child_development_center,University Baptist Child Development Center,education,33134,,not_required,,,,,
university_baptist_church,University Baptist Church,nonprofit,33146,,not_required,,,,,
university_center_information_desk,University Center Information Desk,education,33146,,not_required,,,,,
universitychristianchildrenscenter,University Christian Children's Center,education,33143,,not_required,,,,,
university_christian_church,University Christian Church,nonprofit,33146,,not_required,,,,,
university_credit_union,University Credit Union,banking,33143,,not_required,,,,,
university_of_miami,University of Miami,accounting,33146,,not_required,,,,,
universityofmiamilennarcenterpharmacy,University of Miami - Lennar Center Pharmacy,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
university_of_miami_campus_store,University of Miami Campus Store,retail,33146,,not_required,,,,,
university_of_miami_canterbury_child_care_center,University of Miami Canterbury Child Care Center,education,33146,,not_required,,,,,
university_of_miami_parking_and_transportation_services,University of Miami Parking and Transportation Services,education,33146,,not_required,,,,,
universitypharmacy,University Pharmacy,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
univista_insurance,Univista Insurance,insurance,33155,,not_required,,,,,
upperkutz,Upper Kutz LLC,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
uptownpsychology,Uptown Psychology,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
urbanchillacreirscoralgables,UrbanChill AC Repairs Coral Gables,other,33134,,not_required,,,,,
urbengiftsgadgets,Urben Gifts & Gadgets,retail,33143,,not_required,,,,,
usasportstherapycoralgables,USA Sports Therapy Coral Gables,healthcare,33146,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
usseryautomotivegroup,Ussery Automotive Group,auto_dealer,33134,,not_required,,,,,
uvagallery,UVA Gallery,arts_culture,33134,,not_required,,,,,
v__v_jewelry,V & V Jewelry,retail,33155,,not_required,,,,,
valero,Valero,auto_dealer,33133,,not_required,,,,,
valiscoralgables,Vali Spa Coral Gables,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
van_orsdel_funeral_cremation_services_coral_gables,Van Orsdel Funeral & Cremation Services  Coral Gables,government,33134,,not_required,,,,,
vanguardschool,Vanguard School,education,33146,,not_required,,,,,
vanguardschoolofcoconutgrove,Vanguard School of Coconut Grove,education,33146,,not_required,,,,,
vantagecommunications,Vantage Communications,marketing,33134,,not_required,,,,,
vapor_shark,Vapor Shark,retail,33155,,not_required,,,,,
vca_animal_hospital,VCA Animal Hospital,healthcare,33144,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
velizassociatesanestatelegacyplanningfirm,"Veliz & Associates P.A., an Estate & Legacy Planning Firm",legal,33134,,not_required,,,,,
venetian_pool,Venetian Pool,hospitality,33134,,not_required,,,,,
ventanasrestaurantbarlounge,Ventanas Restaurant Bar & Lounge,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
venusopticalboutique,Venus Optical Boutique,auto_dealer,33134,,not_required,,,,,
vera_jewelry,Vera Jewelry,retail,33155,,not_required,,,,,
verdejaalvarez,"Verdeja & Alvarez, LLP",accounting,33134,,not_required,,,,,
verizon,Verizon,retail,33133,,not_required,,,,,
vibronics,Vibronics,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
vicki_lopez_state_representative_hd_113,Vicki Lopez State Representative  HD 113,other,33134,,not_required,,,,,
vickybakeryuniversityofmiami,Vicky Bakery University of Miami,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
vicky_cafe,Vicky Cafe,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
victor_e_clarke_recital_hall,Victor E. Clarke Recital Hall,arts_culture,33146,,not_required,,,,,
victorsolerbaillodvm,"Victor Soler-Baillo, DVM",healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
victoriasarmoire,Victoria's Armoire,retail,33146,,not_required,,,,,
vidadentalcoralgables,Vida Dental Coral Gables,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
villagio,Villagio,food_beverage,33146,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
vinacomnycs,Vina + Company CPAs,accounting,33134,,not_required,,,,,
ve,Vince,retail,33146,,not_required,,,,,
vinya_table,Vinya Table,other,33134,,not_required,,,,,
violetaslifestylehome,Violetas Lifestyle & Home,retail,33134,,not_required,,,,,
virginiamillergalleries,Virginia Miller Galleries Inc,arts_culture,33134,,not_required,,,,,
virtuworks,Virtuworks,technology,33146,,not_required,,,,,
visionunlimitedatsunset,Vision Unlimited at Sunset,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
visquanta,VisQuanta,marketing,33134,,not_required,,,,,
vivify,Vivify,healthcare,33143,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
vivifychiropractic,Vivify Chiropractic,healthcare,33155,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
volkswagen,Volkswagen,retail,33134,,not_required,,,,,
volvo_bomnin,Volvo Bomnin,retail,33143,,not_required,,,,,
wagner_montessori_school,Wagner Montessori School,education,33146,,not_required,,,,,
walgreens,Walgreens,healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
walls_old_fashioned_ice_cream,Wall's Old Fashioned Ice Cream,food_beverage,33143,food_service,verified_active,SEA2328446,10/01/2025,WALLS OLD FASHIONED ICE CREAM,100,
walmart_neighborhood_market,Walmart Neighborhood Market,retail,33144,,not_required,,,,,
watches_world_llc,Watches World LLC,retail,33133,,not_required,,,,,
wawa,Wawa,retail,33155,,not_required,,,,,
waxxedsportscards,Waxxed Sports Cards,retail,33134,,not_required,,,,,
weinsurerandymarzullo,We Insure - Randy Marzullo,insurance,33146,,not_required,,,,,
wearhouse,Wearhouse,other,33134,,not_required,,,,,
wedoinsurancetaxes,WeDo Insurance & Taxes,insurance,33134,,not_required,,,,,
wells_fargo,Wells Fargo,banking,33144,,not_required,,,,,
wendys,Wendy's,food_beverage,33144,food_service,verified_active,SEA2335499,10/01/2026,WENDY'S,100,
wernerhoffmangreiggarcia,"Werner, Hoffman, Greig & Garcia",legal,33133,,not_required,,,,,
westelm,west elm,retail,33156,,not_required,,,,,
westendrkpreschool,West End Park Preschool,education,33134,,not_required,,,,,
westmiamianimalhospital,West Miami Animal Hospital,healthcare,33155,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
west_miami_city_hall,West Miami City Hall,other,33144,,not_required,,,,,
west_miami_paint_and_body_shop,West Miami Paint and Body Shop,auto_dealer,33144,,not_required,,,,,
westar_mart,Westar Mart,retail,33134,,not_required,,,,,
westbrookdaycarecenter,Westbrook Day Care Center,education,33146,,not_required,,,,,
westchesterregionallibrary,Westchester Regional Library,food_beverage,33165,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
western_union,Western Union,financial_services,33146,,not_required,,,,,
whitesartgallery,White’s Art Gallery,arts_culture,33155,,not_required,,,,,
whole_foods_market,Whole Foods Market,retail,33143,,not_required,,,,,
wild_fork_foods,Wild Fork Foods,retail,33146,,not_required,,,,,
williamhamiltonarthurarchitectwhaa,"William Hamilton Arthur Architect, Inc. (WHAA)",professional_services,33134,,not_required,,,,,
wingstop,Wingstop,food_beverage,33155,food_service,verified_active,SEA2337119,10/01/2026,WINGSTOP 1972,100,
winndixie,Winn-Dixie,retail,33143,,not_required,,,,,
wolfeswineshoppe,Wolfe's WINE Shoppe,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
woodlawn_park_cemetery,Woodlawn Park Cemetery,legal,33133,,not_required,,,,,
words_of_life_fellowship_church,Words of Life Fellowship Church,nonprofit,33146,,not_required,,,,,
workinjuryrightscom,WorkInjuryRights.com,legal,33146,,not_required,,,,,
worldofchildrendaycarecenter,World of Children Day Care Center,education,33146,,not_required,,,,,
world_of_smoke__vape__south_miami,World of Smoke & Vape - South Miami,retail,33155,,not_required,,,,,
wow_mktg,WOW MKTG,marketing,33134,,not_required,,,,,
wvumfm,WVUM-FM,arts_culture,33146,,not_required,,,,,
xmartpowerelectric,Xmart Power Electric,construction,33146,construction,unlicensed,,,,,no active DBPR Construction Industry license found in area
yardhouse,Yard House,food_beverage,33146,food_service,verified_active,SEA2328977,10/01/2026,YARD HOUSE 8323,100,
yaribarber,Yaribarber,food_beverage,33134,food_service,unlicensed,,,,,no active DBPR Hotels & Restaurants (food service) license found in area
yaritzafloresod,"Yaritza Flores, OD",healthcare,33134,out_of_scope,out_of_scope,,,,,FL Dept. of Health (not DBPR — check flhealthsource.gov)
yaron_intramural_field,Yaron Intramural Field,wellness,33146,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
yasserbatalnehbco,Yasser Batalneh Bco,auto_dealer,33134,,not_required,,,,,
yogajointcoralgables,Yoga Joint Coral Gables,wellness,33134,out_of_scope,out_of_scope,,,,,massage/therapy may need DOH license — verify manually
