business_id,business_name,contact_name,phone,website,address,latitude,longitude,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,chamber_member,source_file,batch_id,last_reviewed_date,corroboration_sources,corroboration_count,sunbiz_status,sunbiz_name,sunbiz_filing_number,price_tier_source,lat,lon,pkp_edges_summary,pkp_key_signals,pkp_node_type,pkp_picks_shovels_summary,pkp_primary_actions,pkp_primary_risks,pkp_undercurrents_summary,review_count_source
questworksces2525poncecoralgables,Quest Workspaces 2525 Ponce Coral Gables,,(305) 518-1101,https://questworkspaces.com/coral-gables-ponce?utm_source=google_business_profile&utm_medium=website,,25.7497,-80.2647,33134,Miracle Mile,wellness,Coworking space,$$,5.0,Google (Outscraper),213,,,1.0,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.748421,-80.258027,Miracle Mile retail corridor,High rating (5.0) — quality leader,platform,Equipment suppliers; certification bodies; insurance panels,Prospect for CGCC membership,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
quintana_law_pa,"Quintana Law, P.A.",Ms. Brittany Quintana Marti,(305) 376-0821,https://quintanalawpa.com,"10281 SW 72nd St # B-105, Miami, FL 33173",25.742227,-80.266061,,Coral Gables,legal,Attorneys & Law Firms,$$,5,Google (SerpApi),19,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,,,CGCC member network,High rating (5.0) — quality leader,asset,"Westlaw, LexisNexis; court filing systems; professional liability carriers",Maintain monitoring cadence,Standard operational risks,AI disruption in document review; Latin America cross-border demand growing,original
quito,Quito,,,http://www.quito.gob.ec/,,25.7062,-80.282,33143,Coral Gables,hospitality,tourism/artwork,$$$,,,,,,0.60,Low,Y,Operational,no_contact_info; low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.7121181,-80.2844706,Local business network,Low validation confidence — verify status,platform,"OTAs (Booking, Expedia); food distributors; linen services",Prospect for CGCC membership; Collect rating data via SerpApi enrichment,Standard operational risks,Short-term rental regulation; international tourism recovery; labor costs,
quiznos,Quiznos,,(305) 661-2890,https://quiznosbirdroadmiami.com/,"7100 Bird Rd, Miami, FL 33155",25.7062,-80.282,33143,Bird Road Corridor,food_beverage,food_beverage/fast_food,$$,4.3,Google (SerpApi),87,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.7328586,-80.3092021,Bird Road commercial strip,Low validation confidence — verify status,platform,"Sysco, US Foods supply chain; POS systems; delivery platforms",Prospect for CGCC membership,Lease renewal risk; labor cost pressure,Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,inferred
quuanthairsalon,Quuant Hair Salon,,(305) 460-0097,http://quuanthairsalon.com/,,25.7497,-80.2647,33134,Ponce de Leon Corridor,personal_services,Hair salon,$$,4.9,Google (Outscraper),56,,,1.0,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7468151,-80.2587796,Ponce corridor professional cluster,High rating (4.9) — quality leader,asset,General commercial infrastructure,Prospect for CGCC membership,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
rabrandonco,R A Brandon & Co Inc,,(305) 442-2340,https://rabrandoninsurance.com/,"217 Aragon Ave, Coral Gables, FL",,,,Coral Gables,insurance,"['Insurance agency', 'Auto insurance agency', 'Commercial agent', 'Home insurance agency', 'Insurance broker']",$$,5,Web,12,,,1.0,High,N,,,N,non-cgcc-run1,,2026-02-19,cgcc,1,,,,inferred,,,Alhambra financial cluster,High rating (5.0) — quality leader,infrastructure,General commercial infrastructure,Prospect for CGCC membership,Standard operational risks,Climate risk repricing; Citizens Insurance reform; litigation environment,inferred
rahalarchitects,Rahal Architects LLC,,(305) 906-0851,http://rahalarchitects.com/,,25.7497,-80.2647,33134,Miracle Mile,professional_services,Architecture firm,$$$,5.0,Google (Outscraper),75,,,1.0,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7485374,-80.2581761,Miracle Mile retail corridor,High rating (5.0) — quality leader,asset,General commercial infrastructure,Prospect for CGCC membership,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
rainbow_pharmacy,Rainbow Pharmacy,Mr. Mazen Karnaby,(305) 749-7000,https://rainbowpharmacyrx.com,"257 Giralda Ave, Coral Gables, FL 33134",25.7497,-80.2647,33134,Coral Gables,healthcare,,$$,5.0,Google (Outscraper),52,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,25.751282399999997,-80.2595245,CGCC member network,High rating (5.0) — quality leader,asset,EMR systems; medical supply distributors; insurance billing networks,Maintain monitoring cadence,Standard operational risks,Telehealth expansion; insurance reimbursement tightening; aging population,inferred
ramhofer_garcia,Ramhofer Garcia,Ms. Naomi Levi Garcia,(305) 481-9733,https://ramhofergarcia.com,"133 Grand Ave B, Coral Gables, FL 33133",25.742227,-80.266061,,Coral Gables,other,,$$,5,Google (SerpApi),52,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,,,CGCC member network,High rating (5.0) — quality leader,asset,General commercial infrastructure,Re-categorize with manual review,Standard operational risks,General market conditions; Coral Gables growth trajectory,original
ransomevergladesschool,Ransom Everglades School,,,http://www.ransomeverglades.org/,,25.7211,-80.2773,33146,Douglas Road Corridor,education,amenity:school,$$,,,,,,0.8,High,Y,Operational,no_contact_info,N,osm,,2026-02-19,osm,1,,,,inferred,25.7226384,-80.2442258,Douglas Road transit corridor,Monitor for rating/review changes,infrastructure,Accreditation bodies; EdTech platforms; textbook supply,Prospect for CGCC membership; Collect rating data via SerpApi enrichment,Standard operational risks,General market conditions; Coral Gables growth trajectory,
ransonevergladeschildrenscenter,Ranson Everglades Children's Center,,,,,25.7497,-80.2647,33134,Douglas Road Corridor,education,amenity:kindergarten,$$,,,,,,0.8,High,Y,Operational,no_contact_info,N,osm,,2026-02-19,osm,1,,,,inferred,25.7258333,-80.2447222,Douglas Road transit corridor,Monitor for rating/review changes,infrastructure,Accreditation bodies; EdTech platforms; textbook supply,Prospect for CGCC membership; Collect rating data via SerpApi enrichment,Standard operational risks,General market conditions; Coral Gables growth trajectory,
rathskeller,Rathskeller,,(305) 284-6310,,1330 Miller Road,25.7211,-80.2773,33146,University of Miami Area,food_beverage,food_beverage/pub,$$,4,Google (SerpApi),87,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.7192231,-80.2796093,Local business network,Low validation confidence — verify status,platform,"Sysco, US Foods supply chain; POS systems; delivery platforms",Prospect for CGCC membership,Lease renewal risk; labor cost pressure,Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,inferred
rausabuilders,Rausa Builders Corp,,(305) 554-5711,https://rausabuilders.com/?utm_source=GMBlisting&utm_medium=organic,,,,,Coral Gables,construction,general contractor & roofing,$$,4.4,Web,56,,,1.0,High,N,,,N,non-cgcc-run2,,2026-02-19,cgcc,1,,,,inferred,,,Local business network,Monitor for rating/review changes,infrastructure,Permitting (City of CG); material suppliers; labor unions,Prospect for CGCC membership,Standard operational risks,Material cost inflation; permitting delays; workforce housing demand,inferred
raymourflaniganfurnitureandmattressstore,Raymour & Flanigan Furniture and Mattress Store,,(201) 809-1353,,,25.742227,-80.266061,07094,Coral Gables,retail,Furniture store,$$,4.6,Google (Outscraper),36,,,0.6,Moderate,Y,Critical,multiple_issues(2),N,outscraper,,2026-02-19,google,1,,,,inferred,,,Local business network,High rating (4.6) — quality leader,asset,POS systems; inventory management; commercial lease market,Prospect for CGCC membership,E-commerce disruption; foot traffic dependency,E-commerce pressure; experiential retail shift; tourist foot traffic dependency,inferred
razzledazzle_barbershop,RazzleDazzle BarberShop,,(305) 774-0074,https://www.razzledazzlebarbershop.com/,241 Miracle Mile,25.7497,-80.2647,33134,Miracle Mile,retail,retail/hairdresser,$$,4.3,Google (SerpApi),36,,,0.60,Moderate,N,,,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.749702,-80.2595431,Miracle Mile retail corridor,Monitor for rating/review changes,asset,POS systems; inventory management; commercial lease market,Prospect for CGCC membership,E-commerce disruption; foot traffic dependency,E-commerce pressure; experiential retail shift; tourist foot traffic dependency,inferred
rc_cafe,RC Cafe,Ms. Cindy Stewart,(305) 889-8684,https://rccafe.miami,"276 Alhambra Cir, Coral Gables, FL 33134",25.7497,-80.2647,33134,Coral Gables,food_beverage,,$$,4.8,Google (Outscraper),87,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,25.7516793,-80.2603475,CGCC member network,High rating (4.8) — quality leader,platform,"Sysco, US Foods supply chain; POS systems; delivery platforms",Maintain monitoring cadence,Lease renewal risk; labor cost pressure,Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,inferred
rccoastconstruction,RC Coast Construction,,(786) 291-7892,,,25.753,-80.235,33145,Coral Gables,construction,Construction company,$$,5.0,Google (Outscraper),56,,,0.9,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7478038,-80.2542787,Local business network,High rating (5.0) — quality leader,infrastructure,Permitting (City of CG); material suppliers; labor unions,Prospect for CGCC membership,Standard operational risks,Material cost inflation; permitting delays; workforce housing demand,inferred
rdzfineart,RDZ Fine Art LLC,,(305) 720-5172,,,25.7497,-80.2647,33134,Ponce de Leon Corridor,arts_culture,Art gallery,$$,5.0,Google (Outscraper),8,,,1.0,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7515446,-80.2578604,Ponce corridor professional cluster,High rating (5.0) — quality leader,platform,General commercial infrastructure,Prospect for CGCC membership,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
reactionrehab,"Reaction Rehab, LLC.",,(305) 856-9000,http://reactionrehab.com/,,25.7211,-80.2773,33146,Coral Gables,healthcare,Physical therapist,$$$,4.9,Google (Outscraper),52,,,0.95,High,N,,,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7256251,-80.26231829999999,Local business network,High rating (4.9) — quality leader,asset,General commercial infrastructure,Prospect for CGCC membership; Re-categorize with manual review,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
rebecamelendezpsychotherapyandassessments,Rebeca Melendez- Psychotherapy and Assessments,,(305) 908-7118,,,25.7497,-80.2647,33134,Coral Gables,healthcare,Mental health service,$$$,5.0,Google (Outscraper),4.0,,,0.95,High,Y,Operational,suspicious_perfect_rating,N,outscraper,,2026-02-19,google,1,,,,inferred,25.744151,-80.260246,Local business network,High rating (5.0) — quality leader,asset,General commercial infrastructure,Prospect for CGCC membership; Re-categorize with manual review,Standard operational risks,General market conditions; Coral Gables growth trajectory,original
recapturing_the_vision_international_inc,Recapturing the Vision International Inc,Mr. Alex Del Rosario,(305) 232-6003,https://rtv.org,,25.742227,-80.266061,,Coral Gables,healthcare,,$$,,,,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,,,CGCC member network,Monitor for rating/review changes,asset,General commercial infrastructure,Collect rating data via SerpApi enrichment; Re-categorize with manual review,Standard operational risks,General market conditions; Coral Gables growth trajectory,
recycling,Recycling,Mr. Jason Neal,(305) 986-6107,https://wm.com,"7333 Coral Wy Ste 108, Miami, FL 33155",25.742227,-80.266061,,Coral Gables,real_estate,Real Estate Services,$$$,,Google (SerpApi),,,,0.55,Moderate,Y,Critical,multiple_issues(2),Y,cgcc,CG-OSINT-20260211-v2.0,2026-02-11,cgcc,1,,,,original,,,CGCC member network,Monitor for rating/review changes,infrastructure,MLS access; title companies; mortgage originators,Collect rating data via SerpApi enrichment,Interest rate sensitivity; market cycle exposure,Interest rate sensitivity; luxury condo oversupply; remote work migration,
red_bird_animal_clinic,Red Bird Animal Clinic,,(305) 661-6466,http://www.redbirdanimalclinic.com/,5753 Southwest 40th Street,25.7077,-80.3093,33155,Bird Road Corridor,healthcare,healthcare/veterinary,$$$,4.8,Google (SerpApi),52,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.7348097,-80.2879352,Bird Road commercial strip,High rating (4.8) — quality leader; Low validation confidence — verify status,asset,EMR systems; medical supply distributors; insurance billing networks,Prospect for CGCC membership,Standard operational risks,Telehealth expansion; insurance reimbursement tightening; aging population,inferred
red_carpet_italian_restaurant,Red Carpet Italian Restaurant,,(305) 529-4220,https://www.cidrarestaurant.com/,3438 Southwest 8th Street,25.7666,-80.234,33135,Coral Gables,food_beverage,food_beverage/restaurant,$$,4.7,Google (SerpApi),87,,,0.60,Moderate,N,,,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,osm,1,,,,original,25.7644406,-80.251373,Local business network,High rating (4.7) — quality leader,platform,"Sysco, US Foods supply chain; POS systems; delivery platforms",Prospect for CGCC membership,Lease renewal risk; labor cost pressure,Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,inferred
redforalgables,Redfin Coral Gables,,(877) 973-3346,https://redfin.com,,,,,Coral Gables,real_estate,['Real estate agency'],$$,3.1,Web,56,,,0.95,High,N,,,N,non-cgcc-run1,,2026-02-19,cgcc,1,,,,inferred,,,Local business network,Monitor for rating/review changes,infrastructure,MLS access; title companies; mortgage originators,Prospect for CGCC membership,Interest rate sensitivity; market cycle exposure,Interest rate sensitivity; luxury condo oversupply; remote work migration,inferred
refugeeassistancealliance,Refugee Assistance Alliance,,,http://refugeeassistancealliance.org/,,25.7497,-80.2647,33134,Ponce de Leon Corridor,nonprofit,Non-profit organization,$,5.0,Google (Outscraper),52,,,0.95,High,Y,Operational,no_contact_info,N,outscraper,,2026-02-19,google,1,,,,inferred,25.7554303,-80.2586271,Ponce corridor professional cluster,High rating (5.0) — quality leader,asset,General commercial infrastructure,Prospect for CGCC membership; Re-categorize with manual review,Standard operational risks,General market conditions; Coral Gables growth trajectory,inferred
regencymiamiairportbysonesta,Regency Miami Airport by Sonesta,,(305) 441-1600,https://www.sonesta.com/sonesta-hotels-resorts/fl/miami/regency-miami-airport-sonesta?utm_source=google&utm_medium=organic&utm_campaign=gmb,,25.758,-80.312,33126,Coral Gables,hospitality,Hotel,$$$,3.6,Google (Outscraper),257,,,0.6,Moderate,Y,Critical,multiple_issues(2),N,outscraper,,2026-02-19,google,1,,,,inferred,25.781769999999998,-80.2649323,Local business network,Monitor for rating/review changes,platform,"OTAs (Booking, Expedia); food distributors; linen services",Prospect for CGCC membership,Standard operational risks,Short-term rental regulation; international tourism recovery; labor costs,inferred
regions_bank,Regions Bank,Ms. Ryanne Santurio,(305) 774-5219,https://regions.com,6990 Southwest 8th Street,25.756,-80.308,33144,Coral Gables,banking,Banking and Financial Services,$$,4.3,Google (Outscraper),20,,,0.60,Moderate,Y,Critical,multiple_issues(2),Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,cgcc,1,,,,original,25.7625003,-80.3083007,CGCC member network; Alhambra financial cluster,Monitor for rating/review changes,infrastructure,Federal Reserve system; FDIC; payment processing networks,Maintain monitoring cadence,Standard operational risks,Fintech competition; crypto regulation; de-risking Latin correspondent banking,inferred
