business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,chamber_member,source_file,batch_id,last_reviewed_date,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,corroboration_sources,corroboration_count,price_tier_source,latitude,longitude,review_count_source
the_english_center,The English Center,Ms. Yamila Carballo,(305) 445-7731,https://tecmiami.com,"3501 SW 28th St, Miami, FL 33133",,,,Coral Gables,other,rosaclara.es,$$,4.5,Google (SerpApi),76,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,asset,CGCC member network,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (4.5) — quality leader,Standard operational risks,Re-categorize with manual review,cgcc,1,original,,,inferred
the_everglades_foundation,The Everglades Foundation,Ms. Isabella Gukeisen,(914) 659-5906,https://evergladesfoundation.org,"18001 Old Cutler Rd #625, Palmetto Bay, FL 33157",,,,Coral Gables,nonprofit,,$$,1,Google (SerpApi),52,,,0.60,Moderate,Y,Critical,very_low_rating(1.0),Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,asset,CGCC member network,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,Low rating (1.0) — at-risk,Standard operational risks,Maintain monitoring cadence,cgcc,1,original,,,inferred
theeyeproject,The Eye Project,,(305) 910-6892,,,25.753940399999998,-80.25538399999999,33134,Ponce de Leon Corridor,healthcare,Optician,$$$,5.0,Google (Outscraper),52,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Ponce corridor professional cluster,EMR systems; medical supply distributors; insurance billing networks,Telehealth expansion; insurance reimbursement tightening; aging population,High rating (5.0) — quality leader,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,inferred
thefamilymedicalgroupcoralgables,The Family Medical Group Coral Gables,,(305) 306-0233,https://thefamilymedgroup.com,"1330 SW 22nd Street Suite 401, Miami, FL 33145",,,,,healthcare,family medicine,$$$,4.9,Web,52,,,1.0,High,N,,,N,non-cgcc-run1,,2026-02-19,asset,Local business network,EMR systems; medical supply distributors; insurance billing networks,Telehealth expansion; insurance reimbursement tightening; aging population,High rating (4.9) — quality leader,Standard operational risks,Prospect for CGCC membership,cgcc,1,inferred,,,inferred
thefarberlawfirm,The Farber Law Firm,,(305) 774-0134,,,25.752495699999997,-80.2584705,33134,Ponce de Leon Corridor,legal,Personal injury attorney,$$,5.0,Google (Outscraper),129.0,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Ponce corridor professional cluster,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,High rating (5.0) — quality leader; 129 reviews — high visibility,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,original
the_flanagan_law_firm_pa,"The Flanagan Law Firm, P.A.",Mr. Jeffrey Flanagan,(305) 444-1500,,,,,,Coral Gables,legal,Attorneys  Real Estate Closings & Litigation,$$,,,,,,0.55,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,asset,CGCC member network,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,Monitor for rating/review changes,Standard operational risks,Collect rating data via SerpApi enrichment,cgcc,1,original,,,
thefloridadivorcecriminaldefenselawyerscoralgables,The Florida Divorce & Criminal Defense Lawyers - Coral Gables,,(786) 901-7960,,,25.7479119,-80.2548475,33134,Coral Gables,legal,Criminal justice attorney,$$,4.7,Google (Outscraper),15.0,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Local business network,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,High rating (4.7) — quality leader,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,original
the_franchise_tailor,The Franchise Tailor,Mr. Eddie Rodriguez,(305) 460-9925,https://thefranchisetailor.com,,,,,Coral Gables,consulting,Franchise Consulting,$$,,,,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,platform,CGCC member network,CRM platforms; professional networks; conference circuit,General market conditions; Coral Gables growth trajectory,Monitor for rating/review changes,Standard operational risks,Collect rating data via SerpApi enrichment,cgcc,1,original,,,
the_fresh_market,The Fresh Market,,(305) 854-7202,https://www.thefreshmarket.com/my-market/store/2640south-bayshore-coconut-grove,2640 South Bayshore Drive,25.7307064,-80.2341661,33133,Bird Road Corridor,retail,retail/supermarket,$$,4.4,Google (Outscraper),36,,,0.60,Moderate,N,,,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,asset,Bird Road commercial strip,POS systems; inventory management; commercial lease market,E-commerce pressure; experiential retail shift; tourist foot traffic dependency,Monitor for rating/review changes,E-commerce disruption; foot traffic dependency,Prospect for CGCC membership,osm,1,original,25.73,-80.2415,inferred
thegablesshop,The Gables Shop,,(305) 460-5311,,,25.748332299999998,-80.2589194,33134,Miracle Mile,retail,,$$,5.0,Google (Outscraper),36,,,0.95,High,N,,,N,outscraper,,2026-02-19,asset,Miracle Mile retail corridor,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (5.0) — quality leader,Standard operational risks,Prospect for CGCC membership; Re-categorize with manual review,google,1,inferred,25.7497,-80.2647,inferred
theglobe,The Globe,,(305) 445-3555,,,25.7520638,-80.2622758,33134,Alhambra Circle,food_beverage,Bar & grill,$$,4.5,Google (Outscraper),87,,,1.0,High,N,,,N,outscraper,,2026-02-19,platform,Alhambra financial district,"Sysco, US Foods supply chain; POS systems; delivery platforms",Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,High rating (4.5) — quality leader,Lease renewal risk; labor cost pressure,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,inferred
thegoldentriangle,The Golden Triangle,,(305) 447-1900,,,25.7511194,-80.2569278,33134,Ponce de Leon Corridor,retail,Gift shop,$$,4.7,Google (Outscraper),36,,,0.95,High,N,,,N,outscraper,,2026-02-19,asset,Ponce corridor professional cluster,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (4.7) — quality leader,Standard operational risks,Prospect for CGCC membership; Re-categorize with manual review,google,1,inferred,25.7497,-80.2647,inferred
the_great_miami_lgbtq_chamber_of_commerce,The Great Miami LGBTQ Chamber of Commerce,Mr. Steve Adkins,(305) 673-4440,https://gogaymiami.com,"201 Alhambra Cir Suite 100, Coral Gables, FL 33134",,,,Coral Gables,other,,$$,5,Google (SerpApi),76,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,asset,CGCC member network,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (5.0) — quality leader,Standard operational risks,Re-categorize with manual review,cgcc,1,original,,,inferred
the_grove_spot,The Grove Spot,,(786) 388-0557,https://thespotbarbershop.com/locations/coconut-grove/,"3015 Grand Ave Unit 235, Coconut Grove, FL 33133",25.7293281,-80.2417677,33134,Douglas Road Corridor,food_beverage,food_beverage/bar,$$,4.8,Google (SerpApi),87,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,platform,Douglas Road transit corridor,"Sysco, US Foods supply chain; POS systems; delivery platforms",Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,High rating (4.8) — quality leader; Low validation confidence — verify status,Lease renewal risk; labor cost pressure,Prospect for CGCC membership,osm,1,original,25.7497,-80.2647,inferred
thegrowingplacedaycarecenter,The Growing Place Day Care Center,,,,,25.7491667,-80.2655556,33134,Coral Gables,education,amenity:kindergarten,$$,,,,,,0.8,High,Y,Operational,no_contact_info,N,osm,,2026-02-19,infrastructure,Local business network,Accreditation bodies; EdTech platforms; textbook supply,General market conditions; Coral Gables growth trajectory,Monitor for rating/review changes,Standard operational risks,Prospect for CGCC membership; Collect rating data via SerpApi enrichment,osm,1,inferred,25.7497,-80.2647,
the_hache_law_firm,The Hache Law Firm,"Ms. Karenin Hache, Esq.",(305) 684-3175,https://thehachelawfirm.com,,,,,Coral Gables,legal,Attorneys & Law Firms,$$,,,,,,0.60,Moderate,N,,,Y,osint-cgcc-v1,batch_cgcc_osint_01,2026-02-11,asset,CGCC member network,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,Monitor for rating/review changes,Standard operational risks,Collect rating data via SerpApi enrichment,cgcc,1,original,,,
the_halal_shack,The Halal Shack,,,https://www.thehalalshack.com/,1306 Stanford Drive,25.7198361,-80.2782279,33146,University of Miami Area,food_beverage,food_beverage/restaurant,$$,4.9,Google (Outscraper),87,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,platform,Local business network,"Sysco, US Foods supply chain; POS systems; delivery platforms",Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,High rating (4.9) — quality leader; Low validation confidence — verify status,Lease renewal risk; labor cost pressure,Prospect for CGCC membership,osm,1,original,25.7211,-80.2773,inferred
thehealingbalmholisticwellnesss,The Healing Balm Holistic Wellness Spa,,(786) 657-8698,,,25.744150899999998,-80.2602461,33134,Coral Gables,healthcare,Massage therapist,$$$,4.8,Google (Outscraper),52,,,0.95,High,N,,,N,outscraper,,2026-02-19,asset,Local business network,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (4.8) — quality leader,Standard operational risks,Prospect for CGCC membership; Re-categorize with manual review,google,1,inferred,25.7497,-80.2647,inferred
the_hollywood_donut_factory,The Hollywood Donut Factory,,,http://www.thehollywooddonutfactory.com/,6601 Southwest 57th Avenue,25.7073624,-80.2852138,33146,Sunset / South Gables,food_beverage,food_beverage/fast_food,$$,4.5,Google (SerpApi),87,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,platform,Local business network,"Sysco, US Foods supply chain; POS systems; delivery platforms",Rising rents on Miracle Mile; delivery app commission pressure; labor shortage,High rating (4.5) — quality leader; Low validation confidence — verify status,Lease renewal risk; labor cost pressure,Prospect for CGCC membership,osm,1,original,25.7211,-80.2773,inferred
the_home_depot,The Home Depot,,(305) 443-3534,https://www.homedepot.com/l/Coconut-Grove/FL/Miami/33133/6856,2999 Southwest 32nd Avenue,25.7360991,-80.2443239,33133,Douglas Road Corridor,retail,retail/doityourself,$$,4.3,Google (SerpApi),36,,,0.60,Moderate,N,,,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,asset,Douglas Road transit corridor,POS systems; inventory management; commercial lease market,E-commerce pressure; experiential retail shift; tourist foot traffic dependency,Monitor for rating/review changes,E-commerce disruption; foot traffic dependency,Prospect for CGCC membership,osm,1,original,25.73,-80.2415,inferred
theinternationalseakeeperssociety,The International SeaKeepers Society,,(786) 924-6209,,,25.7505737,-80.25971179999999,33134,Miracle Mile,nonprofit,Non-profit organization,$,5.0,Google (Outscraper),52,,,0.95,High,N,,,N,outscraper,,2026-02-19,asset,Miracle Mile retail corridor,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (5.0) — quality leader,Standard operational risks,Prospect for CGCC membership; Re-categorize with manual review,google,1,inferred,25.7497,-80.2647,inferred
the_irving_korach_architecture_gallery,The Irving Korach Architecture Gallery,,,,1215 Dickenson Drive,25.7168191,-80.2790643,33124,University of Miami Area,hospitality,tourism/gallery,$$$,5,Google (SerpApi),257,,,0.60,Low,Y,Operational,no_contact_info; low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,platform,Local business network,"OTAs (Booking, Expedia); food distributors; linen services",Short-term rental regulation; international tourism recovery; labor costs,High rating (5.0) — quality leader; Low validation confidence — verify status,Standard operational risks,Prospect for CGCC membership,osm,1,original,25.71,-80.372,inferred
the_launch_pad,The Launch Pad,,(305) 284-2789,https://www.thelaunchpad.org/,"1280 Stanford Dr Room 1078, Coral Gables, FL 33146",25.7187439,-80.2770607,33146,University of Miami Area,professional_services,professional_services/university,$$$,5,Google (SerpApi),75,,,0.60,Low,Y,Operational,low_confidence_unverified,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,asset,Local business network,General commercial infrastructure,General market conditions; Coral Gables growth trajectory,High rating (5.0) — quality leader; Low validation confidence — verify status,Standard operational risks,Prospect for CGCC membership,osm,1,original,25.7211,-80.2773,inferred
thelawofficeofmattheweladd,The Law Office of Matthew E. Ladd,,(305) 665-3978,,,25.7265248,-80.2634506,33146,Coral Gables,legal,Criminal justice attorney,$$,5.0,Google (Outscraper),123.0,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Local business network,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,High rating (5.0) — quality leader; 123 reviews — high visibility,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7211,-80.2773,original
thelawofficeofscottaferris,"The Law Office of Scott A. Ferris, P.A.",,(305) 670-3330,,,25.753322599999997,-80.2590953,33134,Ponce de Leon Corridor,legal,Criminal justice attorney,$$,5.0,Google (Outscraper),35.0,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Ponce corridor professional cluster,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,High rating (5.0) — quality leader,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,original
thelawofficesofanidjarlevine,The Law Offices of Anidjar & Levine,,(305) 384-6882,,,25.7482732,-80.2561336,33134,Miracle Mile,legal,Personal injury attorney,$$,4.9,Google (Outscraper),110.0,,,1.0,High,N,,,N,outscraper,,2026-02-19,asset,Miracle Mile retail corridor,"Westlaw, LexisNexis; court filing systems; professional liability carriers",AI disruption in document review; Latin America cross-border demand growing,High rating (4.9) — quality leader; 110 reviews — high visibility,Standard operational risks,Prospect for CGCC membership,google,1,inferred,25.7497,-80.2647,original
thelearninggardendaycarecenter,The Learning Garden Day Care Center,,,,,25.7283333,-80.3,33146,Coral Gables,education,amenity:kindergarten,$$,,,,,,0.8,High,Y,Operational,no_contact_info,N,osm,,2026-02-19,infrastructure,Local business network,Accreditation bodies; EdTech platforms; textbook supply,General market conditions; Coral Gables growth trajectory,Monitor for rating/review changes,Standard operational risks,Prospect for CGCC membership; Collect rating data via SerpApi enrichment,osm,1,inferred,25.7211,-80.2773,
the_lennar_foundation_medical_center,The Lennar Foundation Medical Center,,(305) 689-5555,https://umiamihealth.org/en/locations/the-lennar-foundation-medical-center,5555 Ponce de Leon Boulevard,25.7135229,-80.2800099,33146,Coral Gables,healthcare,healthcare/clinic,$$$,3.9,Google (SerpApi),52,,,0.60,Moderate,N,,,N,osm,CG-OSINT-20260211-v2.0,2026-02-11,asset,Local business network,EMR systems; medical supply distributors; insurance billing networks,Telehealth expansion; insurance reimbursement tightening; aging population,Monitor for rating/review changes,Standard operational risks,Prospect for CGCC membership,osm,1,original,25.7211,-80.2773,inferred
