business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,cuisine_type,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels,pkp_undercurrents,chamber_member,source,batch_id,last_reviewed
esthetiques,Esthetique Spa,,,,5751 Southwest 40th Street,25.7348145,-80.2878292,33146,Bird Road Corridor,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Bird Road Corridor,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
glosslabcoralgables,GLOSSLAB Coral Gables,Ms. Kristen Dominkovics,(786) 281-3119,glosslab.com,,,,,Coral Gables,personal_services,Nail Salon,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
gablesnails,Gables Nails,,(305) 529-5800,https://gablesnailsonponce.com/,1940 Ponce de Leon Boulevard,25.7545932,-80.2589992,33134,Ponce de Leon Corridor,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Ponce de Leon Corridor,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
goldentouchbarbershopsalon,Golden Touch Barbershop & Salon,,(305) 348-0191,,1211 Walsh Avenue,25.7180614,-80.2772497,33146,University of Miami,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:University of Miami,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
haircuttery,Hair Cuttery,,,,6794 Southwest 40th Street,25.7323566,-80.3046017,33146,Bird Road Corridor,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Bird Road Corridor,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
jcnails,JC Nails,,,,,25.764493,-80.287636,33134,Coral Gables,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
kazmalaje,Kazmalaje,Ms. Latoya Stirrup,(305) 833-9968,kazmaleje.com,,,,,Coral Gables,personal_services,Hair Care,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
loccitaneenprovence,L'Occitane En Provence,Ms. Katy Vasallo,(305) 445-1040,loccitane.com,,,,,Coral Gables,personal_services,Beauty Products,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
littlelocal,Little Local,Ms. Kylie Wang,(305) 439-6641,littlelocal.co,,,,,Coral Gables,personal_services,Beauty Products,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
m2skin,M2Skin,Mr. Michael Mendez,(407) 600-1656,m2skin.com,,,,,Coral Gables,personal_services,Health & Beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
maidelingc,MaidelinGC,,(786) 899-1385,https://maidelingc.com/,3825 Southwest 8th Street,25.7649095,-80.2579749,33134,Coral Gables,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
newcomnybeautyshop,New Company Beauty Shop,,,,5747 Southwest 40th Street,25.7348973,-80.287388,33146,Bird Road Corridor,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Bird Road Corridor,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
orionmerchantsolutionspetrosolutions,Orion Merchant Solutions / Petro Solutions,Mr. Marwan Shihadeh,(305) 883-8687,omsps.com,,,,,Coral Gables,personal_services,Merchant / Petroleum Solutions,,$$,,,,,,0.55,Moderate,N,,,picks_shovels_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
perezneurology,Perez Neurology,Dr. Gabriela Perez,(305) 403-7197,perezneurology.com,,,,,Coral Gables,personal_services,Health & Beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
razzledazzlebarbershop,RazzleDazzle BarberShop,,(305) 774-0074,https://www.razzledazzlebarbershop.com/,241 Miracle Mile,25.749702,-80.2595431,33134,Miracle Mile,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Miracle Mile,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
semper,Semper,,,,,25.7042008,-80.2860013,33143,Sunset / South Gables,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Sunset / South Gables,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
silvermirrorfacialbar,Silver Mirror Facial Bar,Mr. Matt Maroone,(786) 899-0600,silvermirror.com/locations/coralâ€‘gables,,,,,Coral Gables,personal_services,Beauty Salon & Spa,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
skinstudiobydoctorsdaughter,Skin Studio By Doctor's Daughter,Ms. Danielle Fox,(786) 942-4704,skinstudiodd.com,,,,,Coral Gables,personal_services,Beauty Salon & Spa,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
supercuts,Supercuts,,(305) 441-6406,https://www.supercuts.com/locations/fl/coconut-grove/dixie-highway-shopping-haircuts-82780.html,2720 South Dixie Highway,25.7389458,-80.2394332,33133,Douglas Road Corridor,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Douglas Road Corridor,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
theblowandglowbarbymlo,The Blow And Glow Bar By Mlo,,(305) 661-5240,https://blow-and-glow-bar.square.site/,5966 South Dixie Highway,25.7026483,-80.2908614,33143,Sunset / South Gables,personal_services,hairdresser,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Sunset / South Gables,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
thedripbar,The Drip Bar,,,,,25.7041883,-80.2859235,33143,Sunset / South Gables,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC; geo:Sunset / South Gables,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
unikwaxofcoralgables,Uni K Wax of Coral Gables,Mr. Hector Morales,(305) 450-0885,unikwax.com/coralâ€‘gables,,,,,Coral Gables,personal_services,Hair Removal,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
ilashandskare,iLash and Skincare,,,,430 South Dixie Highway,25.7254117,-80.2626961,33146,Coral Gables,personal_services,beauty,,$$,,,,,,0.55,Moderate,N,,,asset_node,sector:personal_services; network:CGCC,Booking; POS; social media; loyalty,Market competition; digital transformation,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
canescentral,'Canes Central,,,,1307 Stanford Drive,25.720032,-80.2756652,33146,University of Miami,professional_services,university,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:University of Miami,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
advancedautomationprogramming,Advanced Automation Programming,Mr. Leonardo Hernandez,(305) 902-1651,aapmiami.com,,,,,Coral Gables,professional_services,Construction â€‘ Engineering & Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
alicebravoassoc,"Alice Bravo & Assoc., LLC",Ms. Alice Bravo,(305) 458-7541,alicebravo.com,,,,,Coral Gables,professional_services,Engineering & Consulting,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
annerezacdesign,Anne Rezac Design,Ms. Anne Rezac,(224) 334-7411,annerezac.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
arxcreative,ArX Creative,Ms. Maria Eugenia Lanao,(305) 302-0111,arxcreative.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
architecturaldesigncollaborative,Architectural Design Collaborative Inc.,Mr. Raymundo Feito,(305) 442-1188,adcinternational.net,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
bermelloajamilrtners,"Bermello, Ajamil & Partners, Inc.",Ms. Tere Garcia,(305) 859-2050,bermelloajamil.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
brasfieldgorrie,"Brasfield & Gorrie, LLC",Mr. Mike Peters,(305) 938-9800,brasfieldgorrie.com,,,,,Coral Gables,professional_services,Construction â€‘ Engineering & Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
camnercenterforresources,Camner Center for Resources,,,,1307 Stanford Drive,25.7199956,-80.2757068,33146,University of Miami,professional_services,university,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:University of Miami,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
cashier,Cashier,,,,1307 Stanford Drive,25.7200125,-80.2756443,33146,University of Miami,professional_services,university,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:University of Miami,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
ciaomovingstorage,Ciao Moving & Storage,,(305) 531-4222,https://ciaomoving.com/,3000 Coral Way,25.7498545,-80.2424634,33133,Douglas Road Corridor,professional_services,moving_company,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Douglas Road Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
consulategeneralofsin,Consulate General of Spain,,(305) 446-5511,http://www.exteriores.gob.es/Consulados/MIAMI/en/Pages/inicio.aspx,2655 Southwest 42nd Avenue,25.7475321,-80.2615072,33134,Ponce de Leon Corridor,professional_services,diplomatic,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM+OSM,CG-OSINT-20260212-v4.0,2026-02-12
consulateofhungary,Consulate of Hungary,,,https://washington.mfa.gov.hu/page/consulates,2121 Ponce de Leon Boulevard,25.7532979,-80.2584844,33134,Ponce de Leon Corridor,professional_services,diplomatic,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
coralgablesdevelopmentservices,Coral Gables Development Services,,,,427 Biltmore Way,25.748782,-80.2640039,33134,Coral Gables,professional_services,government,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
coralgablestagagency,Coral Gables Tag Agency,,,,1418 Ponce de Leon Boulevard,25.7585232,-80.259215,33134,Ponce de Leon Corridor,professional_services,government,,$$$,,,,,,0.55,Moderate,N,,,picks_shovels_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
counselingcenter,Counseling Center,,,,1307 Stanford Drive,25.7199632,-80.2757509,33146,University of Miami,professional_services,university,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:University of Miami,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
deanofstudentsoffice,Dean of Students Office,,,,1306 Stanford Drive,25.7202425,-80.2781276,33146,University of Miami,professional_services,university,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:University of Miami,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
debowskydesigngroup,Debowsky Design Group,Mr. Stuart Debowsky,(305) 495-2751,debowsky.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
designhouse,Designhouse,,(305) 456-7253,https://designhouseagency.com,2222 Ponce de Leon Boulevard,25.7514608,-80.2588975,33134,Ponce de Leon Corridor,professional_services,marketing,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
digitalfuturemarketing,Digital Future Marketing,,,,2222 Ponce de Leon Boulevard,25.7514828,-80.259088,33134,Ponce de Leon Corridor,professional_services,advertising_agency,,$$$,,,,,,0.55,Moderate,N,,,picks_shovels_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
doublec,Double C,Mr. Shawn Lenihan,(561) 789-3113,doublec.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
eutelsatamericasmiami,Eutelsat Americas Miami,,,http://www.eutelsat.com,2020 Ponce de Leon Boulevard,25.7539809,-80.259091,33134,Ponce de Leon Corridor,professional_services,company,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Ponce de Leon Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
fintechespresso,Fintech Espresso,,,https://fintechespresso.com/,,25.7607082,-80.2816982,33134,Coral Gables,professional_services,fintech,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
galvarezstudio,"G Alvarez Studio, Inc.",Ms. Gigi Alvarez,(305) 371-8400,galvarezstudio.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
gfdgroups,GFD GROUPS,Mr. Guillermo Lopez,(305) 255-2999,gfdgroups.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
gablesengineering,Gables Engineering,,(305) 774-4400,https://www.gableseng.com/,247 Greco Avenue,25.7305975,-80.2594292,33146,Bird Road Corridor,professional_services,company,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC; geo:Bird Road Corridor,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,N,OSM,CG-OSINT-20260212-v4.0,2026-02-12
hok,HOK,Mr. Steven Burgos,(786) 539-0760,hok.com,,,,,Coral Gables,professional_services,Architecture / Engineering / Planning / Interior Design,,$$$,,,,,,0.55,Moderate,N,,,asset_node,sector:professional_services; network:CGCC,Practice mgmt; CRM; certifications,AI automation; talent retention; remote work,Y,CGCC,CG-OSINT-20260212-v4.0,2026-02-12
