business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,top_delights,top_pain_points,osint_confidence,validation_tier,red_flag_present,red_flag_severity,red_flag_notes,chamber_member,source_file,batch_id,last_reviewed_date
directprocessingnetwork,Direct Processing Network,Mr. Jose Molina,(855) 955-6111,directprocessingnetwork.com,,,,,Coral Gables,other,Merchant Processing,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
evolutionymentsystems,Evolution Payment Systems,Mr. Karl Diaz,(305) 671-3178,evolutionpayments.com,,,,,Coral Gables,other,Merchant Services  Credit Cards,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
explorefostermiami,Explore Foster Miami,Mr. Panos Kourtesis,(786) 624-8661,explorefostermiami.com,,,,,Coral Gables,other,Child Care Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
extensishr,Extensis HR,Mr. Jorge Elias,(305) 790-5302,extensishr.com,,,,,Coral Gables,other,Payroll and Human Resources,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
fiallodesign,Fiallo Design,Ms. Marcia Fiallo,(305) 429-0088,fiallodesign.com,,,,,Coral Gables,other,Interior Designers,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
finelinefurnitureandaccessories,Fine Line Furniture and Accessories,Ms. Agatha Creegan,(305) 661-4414,fineline.us,,,,,Coral Gables,other,Interior Design/Home Furnishings,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
floridaretailfederation,Florida Retail Federation,Mr. Jon Stolp,(850) 222-4082,frf.org,,,,,Coral Gables,other,Trade Association,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
floridastatedaycelebrations,Florida State Day Celebrations Inc.,Mr. Iancarlo Arispe,(786) 246-4800,floridastateday.com,,,,,Coral Gables,other,Fairs/Festivals,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
fredastairedancestudiosralgables,Fred Astaire Dance Studios  Coral Gables,Ms. Vera Kosarev,(305) 443-0085,fredastaire.com/coralgables,,,,,Coral Gables,other,Dance Instruction,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
freemanshindman,Freeman's | Hindman,Ms. Elizabeth Rader,(305) 728-0678,hindmanauctions.com,,,,,Coral Gables,other,Auction House/Appraiser,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
freshdelmonteproduce,Fresh Del Monte Produce Inc.,Ms. Claudia Pou,(305) 520-8400,freshdelmonte.com,,,,,Coral Gables,other,Multinationals,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
frostschoolofmusic,Frost School of Music,Ms. Dean Hildee Wilson,(305) 284-2241,music.miami.edu,5501 San Amaro Drive,25.7186828,-80.2808718,33146,University of Miami Area,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
futuraoptical,Futura Optical,Ms. Linnett Molina,(305) 643-1010,futuraeyedoctors.com,,,,,Coral Gables,other,Optical,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
georgewashingtoncarvermiddleschool,George Washington Carver Middle School,Ms. Cristina Basso,(305) 444-7388,gwcmiddleschool.net,,25.7255113,-80.2589081,33146,Coral Gables,other,Schools - Public,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
giraldapreschoolofralgables,Giralda Preschool of Coral Gables,Ms. Marisa Pluchino,(786) 332-3610,giraldapreschool.com,,,,,Coral Gables,other,Schools - Preschool,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
globalbusinessbrokerskwbusiness,Global Business Brokers  KW Business,Ms. Arlene Mahon,(305) 510-2430,globalbusinessbroker.com,,,,,Coral Gables,other,Business Broker,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
greatermiaminventionvisitorsbureau,Greater Miami Convention & Visitors Bureau,Mr. David Whitaker,(305) 539-3000,miamiandbeaches.com,,,,,Coral Gables,other,Convention Bureaus,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
grovegalleryinteriors,Grove Gallery & Interiors,Ms. Sheila Kuhl,(305) 445-7401,grovegalleryinteriors.com,,,,,Coral Gables,other,Interior Design/Home Furnishings,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
gulliverpreratoryschool,Gulliver Preparatory School,Ms. Melissa Perkins,(786) 709-4076,gulliverprep.org,,,,,Coral Gables,other,SchoolsPrivate,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
gustavofernandezphotography,Gustavo Fernandez Photography,Mr. Gustavo Fernandez,(925) 457-0042,gustavofernandez.com,,,,,Coral Gables,other,Photography / Portraits / Studio,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
historicalsites,Historical Sites,Mr. Peter Iglesias,(305) 446-6800,coralgables.com,,,,,Coral Gables,other,High End Furnishings / Interior Design,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
homeinsteadseniorcare,Home Instead Senior Care,Mr. Gabriel De Armas Jr.,(786) 845-0888,homeinstead.com/364,,,,,Coral Gables,other,Senior Homecare Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
immaculatalasallehighschool,Immaculata  La Salle High School,Ms. Barbara Branas,(305) 854-2334,ilsroyals.com,,,,,Coral Gables,other,SchoolsPrivate,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
inspyreyments,Inspyre Payments,Mr. Jorge Sarria,(407) 377-6343,inspyrepay.com,,,,,Coral Gables,other,Credit Card Processing,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
internationalstudiespreratoryacademyis,International Studies Preparatory Academy (ISPA),Ms. Alina DiazBlanco,(305) 663-7200,internationalstudiesprep.net,,,,,Coral Gables,other,Schools - Language,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ivettearangointeriors,Ivette Arango Interiors,Ms. Ivette Arango,(305) 576-6243,ivettearango.com,,,,,Coral Gables,other,Interior Designers,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
kelloggschoolofmanagementnorthwesternuniversity,"Kellogg School of Management, Northwestern University",Mr. Rolando Masferrer,(305) 442-7780,kellogg.northwestern.edu,,,,,Coral Gables,other,Schools - Graduate Business,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
lmengravingtrophymny,L & M Engraving & Trophy Company,Mr. Sandy Liebowitz,(305) 273-7607,,,,,,Coral Gables,other,Trophies & Plaques,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
lissetgaleyevphotography,Lisset Galeyev Photography,Mr. Edgar Galeyev,(786) 768-5104,lissetgaleyevphotography.com,,,,,Coral Gables,other,Photography / Portraits / Studio,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
mdseniorplacement,MD Senior Placement,Ms. Maria Diaz,(786) 326-3933,mdseniorplacement.org,,,,,Coral Gables,other,Senior Care Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
mdcpsofficeofmmunityengagement,MDCPS Office of Community Engagement,Ms. Shaquellia M. Holmes,(305) 995-2594,engagemiamidade.net,,,,,Coral Gables,other,Schools - Public,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
marbellaperfumes,Marbella Perfumes,Ms. Helida Dodd,(305) 720-7157,marbellaperfumes.com,,,,,Coral Gables,other,Leadership Development,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
maritzacapirointeriordesigns,Maritza Capiro Interior Designs Corp.,Ms. Maritza Capiro,(305) 528-2332,maritzacapiro.com,,,,,Coral Gables,other,Interior Designers,$$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
meraphotography,Mera Photography,Ms. Merari Biancucci,(310) 926-9704,portraitsbymera.com,,,,,Coral Gables,other,Photography / Portraits / Studio,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
miamidadellegeeduardojdroncampus,Miami Dade College  Eduardo J. Padron Campus,Mr. Oscar Loynaz,(305) 237-6186,mdc.edu/padron/,,,,,Coral Gables,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
miamidadeuntytransportationtrust,MiamiDade County | Transportation Trust,Mr. Javier Betancourt,(305) 375-1357,miamidade.gov/citt,,,,,Coral Gables,other,MiamiDade County,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
michelsonstrophies,Michelson's Trophies,Mr. Efraim Lapscher,(305) 687-9898,goawards.com,,,,,Coral Gables,other,Trophies & Plaques,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
minutemanpress,Minuteman Press,Mr. Bradford Smith,(305) 762-4147,coralgables.minutemanpress.com,,,,,Coral Gables,other,"Printers, Typesetters & Graphics",$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
newedgeassociates,New Edge Associates,Mr. Norman Isaza,(786) 447-9323,newedgeassociates.com,,,,,Coral Gables,other,Staffing/Recruiting,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
novasoutheasternuniversity,Nova Southeastern University,Ms. Christine Nunez,(305) 275-2601,nova.edu,,,,,Coral Gables,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
officeofthesupervisorofelections,Office of the Supervisor of Elections,Dr. Claudia UribeOrrett,(305) 499-8332,,,,,,Coral Gables,other,MiamiDade County,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
onewhiteorchid,One White Orchid Inc.,Mr. Louis Payne,(305) 851-5626,onewhiteorchid.com,,,,,Coral Gables,other,Estate Liquidation Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
onyxink,Onyx Ink,Mr. Sergio Andres Reyes,(305) 394-8500,,,,,,Coral Gables,other,Stationery/Gifts/Printing,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
outdoorlightingperspectivesmiami,Outdoor Lighting Perspectives Miami,Mr. Nadim Jamid,(305) 593-5533,outdoorlights.com/miami,,,,,Coral Gables,other,Lighting,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
promeximexistradeinvestmentmmmiami,PROMEXICO / Mexico's Trade & Investment Comm.Miami,Ms. Lucia Aguilar,(305) 415-9360,gob.mx,,,,,Coral Gables,other,Trade Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
proworkusmultinationaltalentacquisitionmny,PROWORK US  Multinational Talent Acquisition Company,Ms. Diana Rendon,(305) 531-0838,prowork.us,,,,,Coral Gables,other,Staffing/Recruiting,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ym,Paycom,Mr. Alex Salazar,(619) 609-3731,paycomonline.com,,,,,Coral Gables,other,Payroll and Human Resources,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
perronmny,Perron & Company,Mr. Daniel Perron,(305) 509-6171,perronandcompany.com,,,,,Coral Gables,other,Employment Agencies,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
petalcartel,Petal Cartel,Ms. Jacqueline Ceballos,(305) 794-4712,petalcartel.com,,,,,Coral Gables,other,Florist,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
photooffset,Photo Offset Inc.,Ms. Anne Knowles,(305) 666-1067,photooffset.com,,,,,Coral Gables,other,"Printers, Typesetters & Graphics",$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
physicaltherapyformentalsharpness,"Physical Therapy for Mental Sharpness, LLC",Mrs. Joyce Gomes Osman,(786) 376-6844,ptformentalsharpness.com,,,,,Coral Gables,other,Physical Therapy,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
pleaseholdadvertising,Please Hold Advertising,Mr. Carlos Garcia,(305) 388-3088,pleasehold.com,,,,,Coral Gables,other,Telephone On Hold & Voice Mail Messages,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
poncedeleonmiddleschool,Ponce de Leon Middle School,Ms. Angela C. Gonzalez,(305) 661-1611,poncedeleonmiddle.net,,25.7162947,-80.2716639,33146,University of Miami Area,other,Schools - Public,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
powerfinancialcreditunion,Power Financial Credit Union,Ms. Melvys De la Morena,(305) 219-9066,powerfi.org,,,,,Coral Gables,other,Credit Unions,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
purewaterfactory,"Pure Water Factory, LLC",Mr. Elliot Durant,(213) 810-2513,purewaterfactorymiami.com,,,,,Coral Gables,other,Water Purification,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
regisremoteofficesolutions,Regis Remote Office Solutions,Mr. Julian Valiente,(786) 875-8511,regisro.com,,,,,Coral Gables,other,Staffing/Recruiting,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ringbyname,RingByName,Mr. Kooi Lim,(786) 567-3040,ringbyname.com,,,,,Coral Gables,other,Phone/Data Service,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
royalballetmiamioration,Royal Ballet Miami Corporation,Ms. Maia Duschatzky,(305) 728-9587,miamiroyalballet.com,,,,,Coral Gables,other,Dance Studio,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
schoolofrock,School of Rock,,(786) 843-9230,https://www.schoolofrock.com/locations/coralgables,5701 Sunset Drive,25.7058351,-80.2858373,33143,Sunset / South Gables,other,music_school,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
seniorliving,Senior Living,Ms. Marisol Sierra,(305) 422-1397,belmontvillage.com,,,,,Coral Gables,other,Senior Homecare Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
servicekeepers,Service Keepers,Mr. Diego Gonzalez,(786) 750-0287,servicekeepers.com,,,,,Coral Gables,other,Janitorial Commercial Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
shoppingmalls,Shopping Malls,Mr. Carlos Limontes,(305) 529-1215,shopsatmerrickpark.com,,,,,Coral Gables,other,Septic Tanks/Grease Trap Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sirspeedy,Sir Speedy,Mr. Raul Ley,(305) 446-7628,sirspeedy.com,,,,,Coral Gables,other,"Printers, Typesetters & Graphics",$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
skillednursingrehabilitationcenter,Skilled Nursing & Rehabilitation Center,Mr. Richard Stacey,(786) 517-6999,rivierahealthresort.com,,,,,Coral Gables,other,Septic Tanks/Grease Trap Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
smashpixelstudio,Smash Pixel Studio,Mr. Martin Morcillo,(786) 873-0114,smashpixelstudio.com,,,,,Coral Gables,other,Photography / Portraits / Studio,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
soccer,Soccer,Mr. Thomas Abraham,(305) 665-2222,abrahamfoundation.com,,,,,Coral Gables,other,Septic Tanks/Grease Trap Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
solvoglobal,Solvo Global,Mr. Chris Daley,(305) 318-8541,solvoglobal.com,,,,,Coral Gables,other,Employment Agencies,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
southfloridapumpkinporches,South Florida Pumpkin Porches,Ms. Isabelle Duran,,southfloridapumpkinporches.com,,,,,Coral Gables,other,DecorationRemodeling,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sceastcreditunion,Space Coast Credit Union,Mr. Allan Montero,(786) 932-2419,sccu.com,5785 Southwest 40th Street,25.7341781,-80.2886828,33146,Bird Road Corridor,other,Credit Unions,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
speechandswallowingntinuum,Speech and Swallowing Continuum,Ms. Samantha Hernandez,(786) 210-5344,,,,,,Coral Gables,other,SpeechLanguage Pathology,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sportsnlmauriceouderland,SportsNL / Maurice Ouderland,Mr. Maurice Ouderland,(786) 614-9889,,,,,,Coral Gables,other,International Sports Business,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
spoton,SpotOn,Mr. Horaczeo Crawford,(612) 251-5709,spoton.com,,,,,Coral Gables,other,Point of Sale/Merchant Service,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
stphilipsepislchurchschool,St. Philip's Episcopal Church & School,Rev. Mary E. Conroy,(305) 444-6366,saintphilips.net,,,,,Coral Gables,other,Riviera Day SchoolRiviera Preparatory School,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sunriseseniorliving,Sunrise Senior Living,Ms. Virginia Del Pino,(305) 564-1400,sunriseseniorliving.com,,,,,Coral Gables,other,Senior Homecare Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
suraiatriciainteriors,Suraia Patricia Interiors,Ms. Suraia Rosario,(786) 835-0633,suraiapatriciainteriors.com,,,,,Coral Gables,other,Interior Designers,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
sykesprinting,Sykes Printing,Mr. Brian Piper,(305) 444-6505,sykesprinting.com,,,,,Coral Gables,other,"Printers, Typesetters & Graphics",$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
tbmediagroup,TB Media Group,Ms. Tamika Bickham,(786) 350-8395,tbmediagroup.com,,,,,Coral Gables,other,Video Production,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
terrazzogranitechusa,Terrazzo Granitech USA,Mr. Nick Poly,(917) 848-3439,,,,,,Coral Gables,other,Interior Design/Home Furnishings,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
thailandtradeofficemiami,Thailand Trade Office Miami,Ms. Kanya Amorntheerakul,(786) 388-7888,thaitrade.com,,,,,Coral Gables,other,Trade Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
thebiltmorehotel,The Biltmore Hotel,Mr. Matthias Kammerer,(855) 421-4192,biltmorehotel.com,,,,,Coral Gables,other,High End Furnishings / Interior Design,$$$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
thelaceralgables,The Palace Coral Gables,Mr. Adam Rosenblum,(305) 445-7444,palacecoralgables.com,,,,,Coral Gables,other,Senior Homecare Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
thewaroration,The Pawar Corporation,Mr. Keran Pawar,(323) 463-2204,,,,,,Coral Gables,other,Business and Professional Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
therosetreettage,The Rose Tree Cottage,Mrs. Josie R Esquijarosa,(305) 448-9688,rosetreecottage.com,,,,,Coral Gables,other,DecorationRemodeling,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
themeit,ThemeIT Inc.,Ms. Khia C. Joseph,(888) 484-3637,themeitevents.com,,,,,Coral Gables,other,Event Planning & Design,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
transformatranslationservices,TransForma Translation Services,Ms. Carmen Hiers,(305) 722-3827,transformaonline.com,,,,,Coral Gables,other,Language Services,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
trugmanvaluationassociates,Trugman Valuation Associates Inc.,Mr. William Harris,(954) 607-6677,trugmanvaluation.com,,,,,Coral Gables,other,Business Valuation,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
turboworkface,Turbo Workface,Ms. Ida Garcia,(786) 624-8963,turboworkforce.com,,,,,Coral Gables,other,Business Solutions and Electronic Document Management,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
universityofflorida,University of Florida,Ms. Alexa Butler,(352) 392-1667,ufl.edu,,,,,Coral Gables,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
universityofmiami,University of Miami,Ms. Abdias Rodriguez,(305) 284-5478,miami.edu,5807 Ponce de Leon Boulevard,25.7106963,-80.2828385,33146,University of Miami Area,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC+OSM,CG-OSINT-20260211-v3.0,2026-02-11
universityofstaugustineforhealthsciences,University of St. Augustine for Health Sciences,Ms. Vivian Sanchez,(786) 725-4010,usa.edu,,,,,Coral Gables,other,Schools - University/College,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
univisionfoundation,Univision Foundation,Ms. Irisaida Mendez,(305) 998-8410,univision.org,,,,,Coral Gables,other,NonProfit/Professional Association,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
vanorsdelfuneralcremationservicesralgables,Van Orsdel Funeral & Cremation Services  Coral Gables,Mr. Donald Van Orsdel,(305) 446-4412,vanorsdel.com,,,,,Coral Gables,other,Funeral Homes & Memorial Parks,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
vestransultants,Vestra Consultants,Mr. Ivan Ubierna,(305) 340-2003,vestraconsultants.com,,,,,Coral Gables,other,Staffing Events and Promotions,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
videoworks,Videoworks LLC,Mr. Neto Almanza,(956) 639-2910,videoworks.miami,,,,,Coral Gables,other,Video Production,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
wrklab,WRK LAB,Mr. Danny Garcia,(305) 801-2356,wrklab.com,,,,,Coral Gables,other,Office Furniture & Design,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
wastemanagement,Waste Management,Mr. Jason Neal,(305) 986-6107,wm.com,,,,,Coral Gables,other,Trash Hauling/Recycling,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
yulybarbershondmensgrooming,Yuly Barbershop and Men's Grooming,Ms. Yuly Martinez,(786) 449-0340,,,,,,Coral Gables,other,Barbershop,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
iheartmedia,iHeartMedia,Ms. Liz Atlas,(786) 512-6353,iheartmedia.com,,,,,Coral Gables,other,Radio Stations,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
ttgtalentsolutions,ttg.Talent Solutions,Mr. Luis Guardamiro,(786) 796-2795,usattg.com,,,,,Coral Gables,other,Staffing/Recruiting,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
avantgardesalons,AvantGarde Salon & Spa,Ms. Zasil Zepeda,(305) 442-8136,avantgardesalonandspa.com,,,,,Coral Gables,personal_services,Beauty Salon & Spa,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
barbershopgodislove,Barbershop God is Love,,(786) 560-6692,https://god-is-love-1995.square.site/,2263 Southwest 37th Avenue,25.74855,-80.2541904,33134,Coral Gables,personal_services,hair,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
blancafragrancefactory,Blanca Fragrance Factory,Mrs. Jackie Jackson,(401) 954-7670,blancafragrancefactory.com,,,,,Coral Gables,personal_services,Beauty Products,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
blissbeautique,Bliss Beautique,Ms. Rosario Veras,(786) 679-3057,blissbeautique.com,,,,,Coral Gables,personal_services,Beauty Salon & Spa,$$,,,,,,0.55,Moderate,N,,,Y,CGCC,CG-OSINT-20260211-v3.0,2026-02-11
bossshairsalon,Bosss Hair Salon,,,,,25.704779,-80.2852346,33143,Sunset / South Gables,personal_services,hair,$$,,,,,,0.55,Moderate,N,,,N,OSM,CG-OSINT-20260211-v3.0,2026-02-11
