business_id,business_name,contact_name,phone,website,address,lat,lon,postcode,neighborhood_area,category_primary,category_secondary,price_tier,rating_primary_value,rating_primary_source,rating_primary_review_count,rating_secondary_value,rating_secondary_source,top_delights,top_pain_points,osint_confidence,validation_tier,validation_confidence,red_flag_present,red_flag_severity,red_flag_category,red_flag_notes,pkp_node_type,pkp_edges_summary,pkp_picks_shovels_summary,pkp_undercurrents_summary,pkp_key_signals,pkp_primary_risks,pkp_primary_actions,chamber_member,source,batch_id,last_reviewed_date
semper,Semper,,,,,25.7042008,-80.2860013,33143,Sunset / South Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
somi_bike,SoMi Bike,,,,6600 Southwest 80th Street,25.6962629,-80.3002326,33143,Sunset / South Gables,retail,retail/bicycle,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
soles_inc,Soles Inc,,,,3030 Grand Avenue,25.7280228,-80.2415728,33133,Douglas Road Corridor,retail,retail/clothes,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Douglas Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
the_drip_bar,The Drip Bar,,,,,25.7041883,-80.2859235,33143,Sunset / South Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
the_market,The Market,,,,1306 Stanford Drive,25.7197132,-80.2780973,33146,University of Miami Area,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
the_market_at_village,The Market at Village,,,,1531 Albenga Avenue,25.714102,-80.2842995,33146,University of Miami Area,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
the_ups_store,The UPS Store,,,,6800 Southwest 40th Street,25.7325341,-80.3046007,33155,Bird Road Corridor,retail,retail/copyshop,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM+OSM+OSM,CG-OSINT-20260211-v2.0,2026-02-11
trias_flowers__gifts,Trias Flowers & Gifts,,,,6520 Southwest 40th Street,25.7331721,-80.3014472,33155,Bird Road Corridor,retail,retail/florist,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
uhaul,U-Haul,,,,6701 South Dixie Highway,25.695102,-80.3017064,33143,Sunset / South Gables,retail,retail/rental,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
v__v_jewelry,V & V Jewelry,,,,6554 Southwest 40th Street,25.7332027,-80.3016857,33155,Bird Road Corridor,retail,retail/jewelry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
vapor_shark,Vapor Shark,,,,6550 Southwest 40th Street,25.7332038,-80.3016522,33155,Bird Road Corridor,retail,retail/yes,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
vera_jewelry,Vera Jewelry,,,,6505 Southwest 40th Street,25.7337699,-80.3010494,33155,Bird Road Corridor,retail,retail/jewelry,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
verizon,Verizon,,,,2720 South Dixie Highway,25.7389019,-80.2396989,33133,Douglas Road Corridor,retail,retail/mobile_phone,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Douglas Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
versailles_bakery,Versailles Bakery,,,,3501 Southwest 8th Street,25.7649146,-80.252406,33135,Coral Gables,retail,retail/bakery,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
vicky_cafe,Vicky Cafe,,,,1306 Stanford Drive,25.7198856,-80.2787286,33146,University of Miami Area,retail,retail/bakery,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
volkswagen,Volkswagen,,,,,25.7353381,-80.2526976,33134,Bird Road Corridor,retail,retail/car,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Bird Road Corridor; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
wawa,Wawa,,,,6971 Southwest 24th Street,25.7485064,-80.3083855,33155,Coral Gables,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM+OSM,CG-OSINT-20260211-v2.0,2026-02-11
westar_mart,Westar Mart,,,,6401 Southwest 8th Street,25.7634906,-80.3002149,33134,Coral Gables,retail,retail/convenience,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM+OSM,CG-OSINT-20260211-v2.0,2026-02-11
wild_fork_foods,Wild Fork Foods,,,,1180 South Dixie Highway,25.7151958,-80.2755589,33146,University of Miami Area,retail,retail/supermarket,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
zweck,Zweck,,,,,25.7060697,-80.2856973,33143,Sunset / South Gables,retail,retail/car,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Sunset / South Gables; sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
ilash_and_skincare,iLash and Skincare,,,,430 South Dixie Highway,25.7254117,-80.2626961,33146,Coral Gables,retail,retail/beauty,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:retail; network:CGCC_ecosystem,POS; e-commerce; inventory mgmt; loyalty programs; social media,E-commerce cannibalization; experiential retail shift; rent pressure; foot traffic dependency,foot_traffic; avg_ticket; inventory_turns; online_reviews_velocity,Foot traffic decline; e-commerce competition; lease cost; inventory risk,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
fitness_first,Fitness First,,,,,25.763778,-80.2881389,33134,Coral Gables,wellness,wellness/fitness_centre,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:wellness; network:CGCC_ecosystem,Booking software; membership mgmt; EHR; social proof platforms,Premium expansion; subscription model adoption; med-spa regulation; consumer expectations,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
greentree_practice_fields,Greentree Practice Fields,,,,,25.7134877,-80.2814214,33146,Coral Gables,wellness,wellness/sports_centre,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,sector:wellness; network:CGCC_ecosystem,Booking software; membership mgmt; EHR; social proof platforms,Premium expansion; subscription model adoption; med-spa regulation; consumer expectations,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
kick_martial_arts_studio,Kick Martial Arts Studio,,,,1430 Ponce de Leon Boulevard,25.7583264,-80.2591282,33134,Ponce de Leon Corridor,wellness,wellness/sports_centre,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:Ponce de Leon Corridor; sector:wellness; network:CGCC_ecosystem,Booking software; membership mgmt; EHR; social proof platforms,Premium expansion; subscription model adoption; med-spa regulation; consumer expectations,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
knight_sports_complex,Knight Sports Complex,,,,5831 San Amaro Drive,25.7144331,-80.2823403,33146,University of Miami Area,wellness,wellness/sports_centre,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:wellness; network:CGCC_ecosystem,Booking software; membership mgmt; EHR; social proof platforms,Premium expansion; subscription model adoption; med-spa regulation; consumer expectations,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
outdoor_adventure_center,Outdoor Adventure Center,,,,,25.7171915,-80.2769682,33146,University of Miami Area,wellness,wellness/sports_centre,$$,,,,,,,,0.60,Low,0.40,N,,,,asset_node,geo:University of Miami Area; sector:wellness; network:CGCC_ecosystem,Booking software; membership mgmt; EHR; social proof platforms,Premium expansion; subscription model adoption; med-spa regulation; consumer expectations,customer_satisfaction; revenue_trend; digital_presence; community_engagement,Market competition; key-person risk; cost pressure; technology disruption,Chamber engagement; digital presence audit; competitive benchmarking,N,OSM,CG-OSINT-20260211-v2.0,2026-02-11
